,fill_rate,from_warehouse,kind
1733,0.9700246153846154,Avignon,Scenario 3
1734,0.9479926153846154,Avignon,Scenario 3
1735,0.9898990769230769,Avignon,Scenario 3
1736,0.9431618461538461,Avignon,Scenario 3
1737,0.9125316923076924,Avignon,Scenario 3
1738,0.9973870769230767,Avignon,Scenario 3
1739,0.9018584615384617,Avignon,Scenario 3
1740,0.9617526153846155,Avignon,Scenario 3
1741,0.7838030769230769,Avignon,Scenario 3
1742,0.6455938461538462,Avignon,Scenario 3
1743,0.6592036923076922,Avignon,Scenario 3
1744,0.9995175384615382,Cergy,Scenario 3
1745,0.9837907692307691,Cergy,Scenario 3
1746,0.9853993846153845,Cergy,Scenario 3
1747,0.9735446153846153,Cergy,Scenario 3
1748,0.9814916923076922,Cergy,Scenario 3
1749,0.9576073846153846,Cergy,Scenario 3
1750,0.8919556923076921,Cergy,Scenario 3
1751,0.9863975384615383,Cergy,Scenario 3
1752,0.541915076923077,Cergy,Scenario 3
1753,0.796740923076923,Montauban,Scenario 3
1754,0.430432,Montauban,Scenario 3
1755,0.9796738461538461,Montauban,Scenario 3
1756,0.9016467692307694,Montauban,Scenario 3
1757,0.9929452307692308,Montauban,Scenario 3
1758,0.9304123076923075,Épinal,Scenario 3
1759,0.7079803076923077,Épinal,Scenario 3
1760,0.914688,Épinal,Scenario 3
1761,0.9771446153846152,Épinal,Scenario 3
1762,0.6347556923076924,Épinal,Scenario 3
1763,0.8130473846153847,Épinal,Scenario 3
1764,0.7678030769230768,Rennes,Scenario 3
1765,0.7788947692307693,Rennes,Scenario 3
1766,0.8864492307692307,Rennes,Scenario 3
1767,0.9999876923076922,Avignon,Scenario 3
1768,0.9333046153846153,Avignon,Scenario 3
1769,0.9517193846153846,Avignon,Scenario 3
1770,0.8776676923076924,Avignon,Scenario 3
1771,0.9565156923076924,Avignon,Scenario 3
1772,0.7678338461538462,Avignon,Scenario 3
1773,0.8996184615384615,Avignon,Scenario 3
1774,0.9547372307692308,Avignon,Scenario 3
1775,0.9191753846153845,Avignon,Scenario 3
1776,0.9509686153846154,Avignon,Scenario 3
1777,0.9106166153846154,Avignon,Scenario 3
1778,0.6329673846153846,Cergy,Scenario 3
1779,0.9014338461538461,Cergy,Scenario 3
1780,0.8932578461538462,Cergy,Scenario 3
1781,0.9188886153846152,Cergy,Scenario 3
1782,0.8759101538461538,Cergy,Scenario 3
1783,0.6735581538461539,Cergy,Scenario 3
1784,0.7946436923076922,Cergy,Scenario 3
1785,0.9953821538461539,Cergy,Scenario 3
1786,0.9619692307692307,Cergy,Scenario 3
1787,0.9964972307692308,Cergy,Scenario 3
1788,0.9604184615384617,Cergy,Scenario 3
1789,0.9796947692307693,Cergy,Scenario 3
1790,0.735268923076923,Cergy,Scenario 3
1791,0.9341784615384615,Cergy,Scenario 3
1792,0.9515913846153846,Cergy,Scenario 3
1793,0.7581390769230769,Montauban,Scenario 3
1794,0.7732836923076923,Montauban,Scenario 3
1795,0.6379310769230769,Montauban,Scenario 3
1796,0.9167113846153846,Montauban,Scenario 3
1797,0.9510006153846153,Montauban,Scenario 3
1798,0.6715027692307692,Montauban,Scenario 3
1799,0.7315495384615385,Montauban,Scenario 3
1800,0.3810855384615385,Montauban,Scenario 3
1801,0.9122756923076923,Épinal,Scenario 3
1802,0.9469415384615385,Épinal,Scenario 3
1803,0.7553095384615384,Épinal,Scenario 3
1804,0.7038941538461538,Épinal,Scenario 3
1805,0.8309784615384614,Épinal,Scenario 3
1806,0.8059236923076923,Rennes,Scenario 3
1807,0.22192369230769232,Rennes,Scenario 3
1808,0.9866584615384615,Rennes,Scenario 3
1809,0.9922732307692307,Rennes,Scenario 3
1810,0.9984467692307691,Avignon,Scenario 3
1811,0.9886129230769228,Avignon,Scenario 3
1812,0.9633230769230768,Avignon,Scenario 3
1813,0.9894793846153846,Avignon,Scenario 3
1814,0.944633846153846,Avignon,Scenario 3
1815,0.992272,Cergy,Scenario 3
1816,0.8984652307692309,Cergy,Scenario 3
1817,0.9994412307692306,Cergy,Scenario 3
1818,0.9579113846153845,Cergy,Scenario 3
1819,0.9115963076923077,Cergy,Scenario 3
1820,0.9511384615384616,Cergy,Scenario 3
1821,0.8777058461538463,Cergy,Scenario 3
1822,0.9908738461538461,Cergy,Scenario 3
1823,0.9684553846153844,Cergy,Scenario 3
1824,0.9818953846153846,Cergy,Scenario 3
1825,0.8963581538461538,Cergy,Scenario 3
1826,0.6535704615384615,Cergy,Scenario 3
1827,0.8070498461538461,Montauban,Scenario 3
1828,0.2996172307692308,Montauban,Scenario 3
1829,0.7584123076923077,Montauban,Scenario 3
1830,0.946729846153846,Montauban,Scenario 3
1831,0.4659396923076923,Épinal,Scenario 3
1832,0.7782055384615384,Épinal,Scenario 3
1833,0.9902830769230768,Épinal,Scenario 3
1834,0.550161230769231,Rennes,Scenario 3
1835,0.8589341538461538,Rennes,Scenario 3
1836,0.6924036923076924,Rennes,Scenario 3
1837,0.526747076923077,Rennes,Scenario 3
1838,0.8108393846153846,Rennes,Scenario 3
1839,0.9071753846153846,Rennes,Scenario 3
1840,0.995808,Avignon,Scenario 3
1841,0.7416012307692308,Avignon,Scenario 3
1842,0.9579716923076923,Avignon,Scenario 3
1843,0.9747593846153847,Avignon,Scenario 3
1844,0.694848,Avignon,Scenario 3
1845,0.9781390769230769,Avignon,Scenario 3
1846,0.8480135384615385,Avignon,Scenario 3
1847,0.9264455384615385,Avignon,Scenario 3
1848,0.8427778461538462,Avignon,Scenario 3
1849,0.8872553846153847,Cergy,Scenario 3
1850,0.8969083076923077,Cergy,Scenario 3
1851,0.7521526153846154,Cergy,Scenario 3
1852,0.9984750769230768,Cergy,Scenario 3
1853,0.753328,Cergy,Scenario 3
1854,0.8552123076923077,Cergy,Scenario 3
1855,0.9902227692307692,Cergy,Scenario 3
1856,0.9783187692307692,Cergy,Scenario 3
1857,0.8971396923076923,Cergy,Scenario 3
1858,0.9036701538461538,Cergy,Scenario 3
1859,0.9349833846153845,Cergy,Scenario 3
1860,0.998564923076923,Cergy,Scenario 3
1861,0.6302732307692308,Cergy,Scenario 3
1862,0.8575433846153847,Cergy,Scenario 3
1863,0.5969883076923077,Montauban,Scenario 3
1864,0.9916233846153847,Montauban,Scenario 3
1865,0.9932652307692307,Montauban,Scenario 3
1866,0.9219347692307694,Montauban,Scenario 3
1867,0.978692923076923,Montauban,Scenario 3
1868,0.9694535384615385,Épinal,Scenario 3
1869,0.231664,Épinal,Scenario 3
1870,0.9527581538461539,Rennes,Scenario 3
1871,0.5791064615384616,Rennes,Scenario 3
1872,0.6979335384615384,Rennes,Scenario 3
1873,0.6125206153846154,Avignon,Scenario 3
1874,0.940096,Avignon,Scenario 3
1875,0.8250461538461538,Avignon,Scenario 3
1876,0.9277735384615383,Avignon,Scenario 3
1877,0.9906843076923079,Avignon,Scenario 3
1878,0.7388184615384615,Avignon,Scenario 3
1879,0.901472,Avignon,Scenario 3
1880,0.8067827692307693,Avignon,Scenario 3
1881,0.640896,Avignon,Scenario 3
1882,0.8579864615384617,Avignon,Scenario 3
1883,0.9888283076923077,Cergy,Scenario 3
1884,0.9527679999999998,Cergy,Scenario 3
1885,0.9725932307692308,Cergy,Scenario 3
1886,0.9436873846153846,Cergy,Scenario 3
1887,0.9447655384615385,Cergy,Scenario 3
1888,0.9385378461538463,Cergy,Scenario 3
1889,0.9801858461538462,Cergy,Scenario 3
1890,0.998742153846154,Cergy,Scenario 3
1891,0.943318153846154,Cergy,Scenario 3
1892,0.8182744615384614,Cergy,Scenario 3
1893,0.9218695384615386,Cergy,Scenario 3
1894,0.9210363076923076,Cergy,Scenario 3
1895,0.8364295384615386,Cergy,Scenario 3
1896,0.9080258461538462,Cergy,Scenario 3
1897,0.6088492307692308,Cergy,Scenario 3
1898,0.9299396923076924,Montauban,Scenario 3
1899,0.6135323076923077,Montauban,Scenario 3
1900,0.9510227692307692,Montauban,Scenario 3
1901,0.6011913846153847,Montauban,Scenario 3
1902,0.7949058461538462,Épinal,Scenario 3
1903,0.9370633846153847,Épinal,Scenario 3
1904,0.567227076923077,Épinal,Scenario 3
1905,0.8338843076923077,Rennes,Scenario 3
1906,0.5021735384615384,Rennes,Scenario 3
1907,0.988425846153846,Rennes,Scenario 3
1908,0.914688,Rennes,Scenario 3
1909,0.8730584615384617,Rennes,Scenario 3
1910,0.7268664615384615,Rennes,Scenario 3
1911,0.8160898461538462,Avignon,Scenario 3
1912,0.9910289230769229,Avignon,Scenario 3
1913,0.9533550769230769,Avignon,Scenario 3
1914,0.9909796923076921,Avignon,Scenario 3
1915,0.9646129230769231,Avignon,Scenario 3
1916,0.9780775384615384,Avignon,Scenario 3
1917,0.9901316923076925,Avignon,Scenario 3
1918,0.9771803076923077,Cergy,Scenario 3
1919,0.9834510769230771,Cergy,Scenario 3
1920,0.9999532307692308,Cergy,Scenario 3
1921,0.9923052307692307,Cergy,Scenario 3
1922,0.8379692307692307,Cergy,Scenario 3
1923,0.9905981538461539,Cergy,Scenario 3
1924,0.8473403076923075,Cergy,Scenario 3
1925,0.9639520000000001,Cergy,Scenario 3
1926,0.9999372307692308,Cergy,Scenario 3
1927,0.9537513846153847,Cergy,Scenario 3
1928,0.9174941538461537,Cergy,Scenario 3
1929,0.9802633846153846,Cergy,Scenario 3
1930,0.35564553846153846,Montauban,Scenario 3
1931,0.98856,Montauban,Scenario 3
1932,0.9571015384615386,Montauban,Scenario 3
1933,0.8381083076923077,Épinal,Scenario 3
1934,0.764672,Épinal,Scenario 3
1935,0.5628726153846154,Rennes,Scenario 3
1936,0.6953095384615384,Rennes,Scenario 3
1937,0.4796492307692308,Rennes,Scenario 3
1938,0.4454153846153846,Rennes,Scenario 3
1939,0.816393846153846,Rennes,Scenario 3
1940,0.812854153846154,Avignon,Scenario 3
1941,0.8720295384615385,Avignon,Scenario 3
1942,0.9468492307692308,Avignon,Scenario 3
1943,0.9482276923076922,Avignon,Scenario 3
1944,0.9825107692307693,Avignon,Scenario 3
1945,0.7778990769230769,Avignon,Scenario 3
1946,0.9699076923076924,Avignon,Scenario 3
1947,0.989531076923077,Cergy,Scenario 3
1948,0.9581513846153846,Cergy,Scenario 3
1949,0.7356861538461539,Cergy,Scenario 3
1950,0.9349292307692307,Cergy,Scenario 3
1951,0.9027643076923076,Cergy,Scenario 3
1952,0.976793846153846,Cergy,Scenario 3
1953,0.8562067692307692,Cergy,Scenario 3
1954,0.9864356923076922,Cergy,Scenario 3
1955,0.9949575384615382,Cergy,Scenario 3
1956,0.9914276923076923,Cergy,Scenario 3
1957,0.9517304615384614,Cergy,Scenario 3
1958,0.94544,Cergy,Scenario 3
1959,0.9600369230769232,Cergy,Scenario 3
1960,0.9173046153846153,Cergy,Scenario 3
1961,0.711424,Cergy,Scenario 3
1962,0.930256,Cergy,Scenario 3
1963,0.9649698461538462,Cergy,Scenario 3
1964,0.9064172307692308,Cergy,Scenario 3
1965,0.9474658461538461,Montauban,Scenario 3
1966,0.9514806153846154,Montauban,Scenario 3
1967,0.4072664615384616,Montauban,Scenario 3
1968,0.9920849230769232,Montauban,Scenario 3
1969,0.9400467692307692,Épinal,Scenario 3
1970,0.33470523076923075,Épinal,Scenario 3
1971,0.8938683076923075,Épinal,Scenario 3
1972,0.6416984615384616,Épinal,Scenario 3
1973,0.7783593846153847,Épinal,Scenario 3
1974,0.9954744615384614,Épinal,Scenario 3
1975,0.5328541538461539,Rennes,Scenario 3
1976,0.7822769230769231,Rennes,Scenario 3
1977,0.9297772307692307,Rennes,Scenario 3
1978,0.9047963076923078,Avignon,Scenario 3
1979,0.9046978461538461,Avignon,Scenario 3
1980,0.7412590769230768,Avignon,Scenario 3
1981,0.7651335384615384,Avignon,Scenario 3
1982,0.7458116923076923,Avignon,Scenario 3
1983,0.9869243076923075,Cergy,Scenario 3
1984,0.6299655384615384,Cergy,Scenario 3
1985,0.8760615384615386,Cergy,Scenario 3
1986,0.824564923076923,Cergy,Scenario 3
1987,0.8747716923076925,Cergy,Scenario 3
1988,0.9785895384615383,Cergy,Scenario 3
1989,0.9129895384615384,Cergy,Scenario 3
1990,0.979696,Cergy,Scenario 3
1991,0.987529846153846,Cergy,Scenario 3
1992,0.9728147692307693,Cergy,Scenario 3
1993,0.9200923076923077,Cergy,Scenario 3
1994,0.9192479999999998,Cergy,Scenario 3
1995,0.9814547692307692,Cergy,Scenario 3
1996,0.8862326153846154,Cergy,Scenario 3
1997,0.8448775384615385,Cergy,Scenario 3
1998,0.8760295384615385,Montauban,Scenario 3
1999,0.6511212307692308,Montauban,Scenario 3
2000,0.9948430769230769,Montauban,Scenario 3
2001,0.7223876923076923,Montauban,Scenario 3
2002,0.9720086153846155,Épinal,Scenario 3
2003,0.9881403076923077,Épinal,Scenario 3
2004,0.8673796923076923,Épinal,Scenario 3
2005,0.9479581538461539,Épinal,Scenario 3
2006,0.6097920000000001,Rennes,Scenario 3
2007,0.4820504615384616,Rennes,Scenario 3
2008,0.9134227692307691,Rennes,Scenario 3
2009,0.7118683076923077,Rennes,Scenario 3
2010,0.9608135384615384,Rennes,Scenario 3
2011,0.9381932307692308,Avignon,Scenario 3
2012,0.9029895384615385,Avignon,Scenario 3
2013,0.7605673846153846,Avignon,Scenario 3
2014,0.8026473846153847,Avignon,Scenario 3
2015,0.640896,Avignon,Scenario 3
2016,0.8847532307692308,Avignon,Scenario 3
2017,0.9212898461538463,Avignon,Scenario 3
2018,0.9900406153846153,Cergy,Scenario 3
2019,0.9929993846153845,Cergy,Scenario 3
2020,0.9976590769230769,Cergy,Scenario 3
2021,0.9019864615384615,Cergy,Scenario 3
2022,0.9778695384615383,Cergy,Scenario 3
2023,0.9104787692307692,Cergy,Scenario 3
2024,0.9894203076923078,Cergy,Scenario 3
2025,0.9763347692307693,Cergy,Scenario 3
2026,0.9888184615384616,Cergy,Scenario 3
2027,0.9060012307692308,Cergy,Scenario 3
2028,0.9915852307692309,Cergy,Scenario 3
2029,0.9684529230769231,Cergy,Scenario 3
2030,0.8378276923076923,Cergy,Scenario 3
2031,0.8698904615384616,Cergy,Scenario 3
2032,0.9365686153846153,Cergy,Scenario 3
2033,0.9779704615384615,Cergy,Scenario 3
2034,0.6332233846153846,Montauban,Scenario 3
2035,0.629092923076923,Montauban,Scenario 3
2036,0.9304615384615383,Montauban,Scenario 3
2037,0.5027815384615385,Montauban,Scenario 3
2038,0.8768110769230769,Montauban,Scenario 3
2039,0.8283027692307694,Épinal,Scenario 3
2040,0.9046141538461538,Épinal,Scenario 3
2041,0.8425107692307692,Rennes,Scenario 3
2042,0.856452923076923,Rennes,Scenario 3
2043,0.5975483076923077,Rennes,Scenario 3
2044,0.7597821538461539,Rennes,Scenario 3
2045,0.6858338461538461,Avignon,Scenario 3
2046,0.9459520000000001,Avignon,Scenario 3
2047,0.8719729230769232,Avignon,Scenario 3
2048,0.9382621538461539,Avignon,Scenario 3
2049,0.9698313846153847,Avignon,Scenario 3
2050,0.41470276923076926,Avignon,Scenario 3
2051,0.780107076923077,Avignon,Scenario 3
2052,0.8327138461538461,Avignon,Scenario 3
2053,0.8557969230769231,Avignon,Scenario 3
2054,0.9190006153846154,Cergy,Scenario 3
2055,0.9954756923076924,Cergy,Scenario 3
2056,0.969230769230769,Cergy,Scenario 3
2057,0.943700923076923,Cergy,Scenario 3
2058,0.9908418461538463,Cergy,Scenario 3
2059,0.9501932307692307,Cergy,Scenario 3
2060,0.9972467692307693,Cergy,Scenario 3
2061,0.8508849230769232,Cergy,Scenario 3
2062,0.9949833846153844,Cergy,Scenario 3
2063,0.9829255384615383,Cergy,Scenario 3
2064,0.9603015384615385,Cergy,Scenario 3
2065,0.9578584615384617,Cergy,Scenario 3
2066,0.9935261538461541,Cergy,Scenario 3
2067,0.8445526153846153,Montauban,Scenario 3
2068,0.7576910769230768,Montauban,Scenario 3
2069,0.7274326153846155,Épinal,Scenario 3
2070,0.8846879999999999,Épinal,Scenario 3
2071,0.9354129230769231,Rennes,Scenario 3
2072,0.6701587692307692,Rennes,Scenario 3
2073,0.4389280000000001,Rennes,Scenario 3
2074,0.0011815384615384615,Rennes,Scenario 3
2075,0.9086498461538463,Rennes,Scenario 3
2076,0.9282609230769232,Rennes,Scenario 3
2077,0.9916590769230769,Avignon,Scenario 3
2078,0.9705969230769231,Avignon,Scenario 3
2079,0.9287273846153845,Avignon,Scenario 3
2080,0.9826141538461539,Avignon,Scenario 3
2081,0.9021636923076922,Avignon,Scenario 3
2082,0.9790387692307694,Avignon,Scenario 3
2083,0.934740923076923,Avignon,Scenario 3
2084,0.8379692307692307,Avignon,Scenario 3
2085,0.7811446153846152,Avignon,Scenario 3
2086,0.9203446153846154,Cergy,Scenario 3
2087,0.9708861538461538,Cergy,Scenario 3
2088,0.6203076923076923,Cergy,Scenario 3
2089,0.8791975384615384,Cergy,Scenario 3
2090,0.7008467692307693,Cergy,Scenario 3
2091,0.9522658461538461,Cergy,Scenario 3
2092,0.8329661538461538,Cergy,Scenario 3
2093,0.9446498461538463,Cergy,Scenario 3
2094,0.9698892307692307,Cergy,Scenario 3
2095,0.9125083076923077,Cergy,Scenario 3
2096,0.957995076923077,Cergy,Scenario 3
2097,0.7462818461538463,Cergy,Scenario 3
2098,0.9022424615384617,Cergy,Scenario 3
2099,0.79576,Cergy,Scenario 3
2100,0.6769156923076924,Cergy,Scenario 3
2101,0.5941636923076923,Cergy,Scenario 3
2102,0.9484196923076923,Cergy,Scenario 3
2103,0.8453304615384615,Cergy,Scenario 3
2104,0.7508726153846154,Cergy,Scenario 3
2105,0.9386707692307692,Cergy,Scenario 3
2106,0.5369784615384615,Cergy,Scenario 3
2107,0.9884652307692309,Montauban,Scenario 3
2108,0.8914904615384616,Montauban,Scenario 3
2109,0.9945575384615385,Montauban,Scenario 3
2110,0.9918584615384615,Montauban,Scenario 3
2111,0.27114830769230774,Épinal,Scenario 3
2112,0.000848,Épinal,Scenario 3
2113,0.917510153846154,Épinal,Scenario 3
2114,0.8518018461538461,Épinal,Scenario 3
2115,0.9637587692307693,Épinal,Scenario 3
2116,0.947067076923077,Rennes,Scenario 3
2117,0.7456812307692308,Rennes,Scenario 3
2118,0.9675027692307693,Rennes,Scenario 3
2119,0.9127433846153845,Rennes,Scenario 3
2120,0.7784886153846154,Rennes,Scenario 3
2121,0.76464,Avignon,Scenario 3
2122,0.9588726153846154,Avignon,Scenario 3
2123,0.8911310769230769,Avignon,Scenario 3
2124,0.8898535384615385,Avignon,Scenario 3
2125,0.6364246153846155,Avignon,Scenario 3
2126,0.8866141538461537,Avignon,Scenario 3
2127,0.9769021538461539,Avignon,Scenario 3
2128,0.645648,Avignon,Scenario 3
2129,0.8291076923076924,Avignon,Scenario 3
2130,0.9638400000000001,Avignon,Scenario 3
2131,0.9167113846153846,Cergy,Scenario 3
2132,0.5475938461538461,Cergy,Scenario 3
2133,0.8932541538461539,Cergy,Scenario 3
2134,0.8104086153846153,Cergy,Scenario 3
2135,0.9344307692307692,Cergy,Scenario 3
2136,0.9705304615384617,Cergy,Scenario 3
2137,0.8866129230769231,Cergy,Scenario 3
2138,0.9240147692307692,Cergy,Scenario 3
2139,0.9763643076923075,Cergy,Scenario 3
2140,0.9848566153846153,Cergy,Scenario 3
2141,0.9818560000000001,Cergy,Scenario 3
2142,0.954043076923077,Cergy,Scenario 3
2143,0.9457095384615386,Cergy,Scenario 3
2144,0.990283076923077,Cergy,Scenario 3
2145,0.9569304615384614,Cergy,Scenario 3
2146,0.6566301538461539,Montauban,Scenario 3
2147,0.9969686153846155,Montauban,Scenario 3
2148,0.7805353846153846,Montauban,Scenario 3
2149,0.5948332307692308,Épinal,Scenario 3
2150,0.8296652307692308,Épinal,Scenario 3
2151,0.9438203076923078,Épinal,Scenario 3
2152,0.5614523076923077,Rennes,Scenario 3
2153,0.8064,Rennes,Scenario 3
2154,0.49645538461538463,Rennes,Scenario 3
2155,0.5637403076923075,Rennes,Scenario 3
2156,0.7811101538461539,Rennes,Scenario 3
2157,0.8254412307692307,Rennes,Scenario 3
2158,0.9113107692307691,Rennes,Scenario 3
2159,0.8730584615384617,Rennes,Scenario 3
2160,0.7661144615384615,Rennes,Scenario 3
2161,0.7486486153846152,Avignon,Scenario 3
2162,0.790059076923077,Avignon,Scenario 3
2163,0.8791729230769231,Avignon,Scenario 3
2164,0.9813489230769231,Avignon,Scenario 3
2165,0.851232,Avignon,Scenario 3
2166,0.9474769230769229,Avignon,Scenario 3
2167,0.9474658461538461,Avignon,Scenario 3
2168,0.967003076923077,Avignon,Scenario 3
2169,0.5631015384615385,Avignon,Scenario 3
2170,0.7999926153846155,Avignon,Scenario 3
2171,0.6101759999999999,Cergy,Scenario 3
2172,0.7606781538461539,Cergy,Scenario 3
2173,0.9933058461538461,Cergy,Scenario 3
2174,0.9969292307692308,Cergy,Scenario 3
2175,0.9816492307692307,Cergy,Scenario 3
2176,0.9575716923076921,Cergy,Scenario 3
2177,0.9764738461538462,Cergy,Scenario 3
2178,0.9803938461538461,Cergy,Scenario 3
2179,0.997348923076923,Cergy,Scenario 3
2180,0.7854880000000001,Cergy,Scenario 3
2181,0.962608,Cergy,Scenario 3
2182,0.9001723076923076,Cergy,Scenario 3
2183,0.9651335384615385,Cergy,Scenario 3
2184,0.8104012307692308,Cergy,Scenario 3
2185,0.4017230769230769,Cergy,Scenario 3
2186,0.49129107692307694,Montauban,Scenario 3
2187,0.9000603076923076,Montauban,Scenario 3
2188,0.9897009230769231,Montauban,Scenario 3
2189,0.7872110769230769,Montauban,Scenario 3
2190,0.9485772307692307,Montauban,Scenario 3
2191,0.6969366153846154,Montauban,Scenario 3
2192,0.7279975384615385,Épinal,Scenario 3
2193,0.3570215384615385,Épinal,Scenario 3
2194,0.9548676923076923,Épinal,Scenario 3
2195,0.8843175384615384,Épinal,Scenario 3
2196,0.8596443076923078,Épinal,Scenario 3
2197,0.8477538461538461,Épinal,Scenario 3
2198,0.9856233846153847,Épinal,Scenario 3
2199,0.9932184615384615,Rennes,Scenario 3
2200,0.7983569230769231,Rennes,Scenario 3
2201,0.6731507692307692,Rennes,Scenario 3
2202,0.9656984615384616,Avignon,Scenario 3
2203,0.7394953846153847,Avignon,Scenario 3
2204,0.8713895384615384,Avignon,Scenario 3
2205,0.7647076923076924,Avignon,Scenario 3
2206,0.8507175384615385,Avignon,Scenario 3
2207,0.5371396923076923,Avignon,Scenario 3
2208,0.9614141538461537,Cergy,Scenario 3
2209,0.9273070769230769,Cergy,Scenario 3
2210,0.9316923076923077,Cergy,Scenario 3
2211,0.7438018461538461,Cergy,Scenario 3
2212,0.977547076923077,Cergy,Scenario 3
2213,0.15677538461538462,Cergy,Scenario 3
2214,0.8857107692307692,Cergy,Scenario 3
2215,0.9689046153846154,Cergy,Scenario 3
2216,0.9800886153846153,Cergy,Scenario 3
2217,0.9067913846153847,Montauban,Scenario 3
2218,0.5692196923076922,Montauban,Scenario 3
2219,0.6711187692307693,Montauban,Scenario 3
2220,0.8980049230769231,Épinal,Scenario 3
2221,0.6962178461538462,Épinal,Scenario 3
2222,0.49786092307692315,Épinal,Scenario 3
2223,0.9618683076923076,Épinal,Scenario 3
2224,0.7484492307692308,Rennes,Scenario 3
2225,0.4380430769230769,Rennes,Scenario 3
2226,0.7489673846153846,Rennes,Scenario 3
2227,0.950729846153846,Rennes,Scenario 3
2228,0.8115716923076923,Rennes,Scenario 3
2229,0.6239409230769232,Rennes,Scenario 3
2230,0.9892209230769231,Avignon,Scenario 3
2231,0.7534596923076924,Avignon,Scenario 3
2232,0.3466338461538462,Avignon,Scenario 3
2233,0.7548516923076923,Avignon,Scenario 3
2234,0.9666584615384615,Avignon,Scenario 3
2235,0.6856073846153846,Avignon,Scenario 3
2236,0.9065452307692308,Cergy,Scenario 3
2237,0.9566215384615384,Cergy,Scenario 3
2238,0.964902153846154,Cergy,Scenario 3
2239,0.891419076923077,Cergy,Scenario 3
2240,0.9892221538461539,Cergy,Scenario 3
2241,0.9941464615384615,Cergy,Scenario 3
2242,0.9789538461538463,Cergy,Scenario 3
2243,0.9138190769230768,Cergy,Scenario 3
2244,0.8379692307692307,Cergy,Scenario 3
2245,0.9687680000000001,Cergy,Scenario 3
2246,0.9942523076923075,Cergy,Scenario 3
2247,0.8133636923076923,Cergy,Scenario 3
2248,0.9553944615384615,Cergy,Scenario 3
2249,0.9875975384615384,Cergy,Scenario 3
2250,0.8825698461538463,Cergy,Scenario 3
2251,0.9824799999999999,Cergy,Scenario 3
2252,0.5630116923076923,Montauban,Scenario 3
2253,0.8878806153846155,Épinal,Scenario 3
2254,0.8957427692307695,Épinal,Scenario 3
2255,0.9435803076923076,Épinal,Scenario 3
2256,0.7750129230769232,Rennes,Scenario 3
2257,0.08277538461538461,Rennes,Scenario 3
2258,0.9437316923076922,Rennes,Scenario 3
2259,0.9927076923076923,Rennes,Scenario 3
2260,0.9547507692307694,Rennes,Scenario 3
2261,0.9821452307692308,Avignon,Scenario 3
2262,0.8810695384615385,Avignon,Scenario 3
2263,0.9989920000000001,Avignon,Scenario 3
2264,0.9481107692307693,Avignon,Scenario 3
2265,0.5321612307692308,Avignon,Scenario 3
2266,0.9972676923076924,Avignon,Scenario 3
2267,0.956155076923077,Avignon,Scenario 3
2268,0.8754646153846154,Cergy,Scenario 3
2269,0.8906707692307693,Cergy,Scenario 3
2270,0.9794990769230769,Cergy,Scenario 3
2271,0.9609920000000001,Cergy,Scenario 3
2272,0.9333169230769232,Cergy,Scenario 3
2273,0.9809193846153847,Cergy,Scenario 3
2274,0.9420664615384614,Cergy,Scenario 3
2275,0.9945489230769231,Cergy,Scenario 3
2276,0.8900480000000001,Cergy,Scenario 3
2277,0.9615803076923077,Cergy,Scenario 3
2278,0.9920184615384615,Cergy,Scenario 3
2279,0.9647212307692308,Cergy,Scenario 3
2280,0.9968627692307693,Cergy,Scenario 3
2281,0.892516923076923,Cergy,Scenario 3
2282,0.9702793846153847,Cergy,Scenario 3
2283,0.7825169230769231,Cergy,Scenario 3
2284,0.9622744615384616,Cergy,Scenario 3
2285,0.9304615384615383,Montauban,Scenario 3
2286,0.5744935384615385,Montauban,Scenario 3
2287,0.9141501538461538,Montauban,Scenario 3
2288,0.9409600000000002,Montauban,Scenario 3
2289,0.8591544615384616,Épinal,Scenario 3
2290,0.8148763076923076,Épinal,Scenario 3
2291,0.9108049230769231,Épinal,Scenario 3
2292,0.6441550769230769,Rennes,Scenario 3
2293,0.7639433846153846,Rennes,Scenario 3
2294,0.8544873846153845,Rennes,Scenario 3
2295,0.9191753846153845,Rennes,Scenario 3
2296,0.9845612307692307,Rennes,Scenario 3
2297,0.7985563076923077,Rennes,Scenario 3
2298,0.9830473846153843,Avignon,Scenario 3
2299,0.9251347692307693,Avignon,Scenario 3
2300,0.9996799999999999,Avignon,Scenario 3
2301,0.9537440000000001,Avignon,Scenario 3
2302,0.8886338461538461,Avignon,Scenario 3
2303,0.9204689230769231,Avignon,Scenario 3
2304,0.948185846153846,Avignon,Scenario 3
2305,0.9811630769230769,Cergy,Scenario 3
2306,0.9799421538461538,Cergy,Scenario 3
2307,0.9365649230769229,Cergy,Scenario 3
2308,0.6641181538461539,Cergy,Scenario 3
2309,1.0002043076923077,Cergy,Scenario 3
2310,0.9919901538461537,Cergy,Scenario 3
2311,0.8956233846153847,Cergy,Scenario 3
2312,0.9425292307692306,Cergy,Scenario 3
2313,0.995712,Cergy,Scenario 3
2314,0.8666978461538462,Cergy,Scenario 3
2315,0.8112615384615386,Cergy,Scenario 3
2316,0.7315495384615385,Cergy,Scenario 3
2317,0.9310916923076922,Cergy,Scenario 3
2318,0.9848836923076927,Cergy,Scenario 3
2319,0.8684307692307692,Cergy,Scenario 3
2320,0.9211901538461539,Cergy,Scenario 3
